	title	views	granularity	timestamp	access	agent
813	NEDD9	105	monthly	2019120100	all-access	user
814	NEDD9	130	monthly	2020010100	all-access	user
815	NEDD9	127	monthly	2020020100	all-access	user
816	NEDD9	166	monthly	2020030100	all-access	user
817	NEDD9	168	monthly	2020040100	all-access	user
818	NEDD9	153	monthly	2020050100	all-access	user
819	NEDD9	104	monthly	2020060100	all-access	user
820	NEDD9	148	monthly	2020070100	all-access	user
821	NEDD9	119	monthly	2020080100	all-access	user
822	NEDD9	90	monthly	2020090100	all-access	user
823	NEDD9	121	monthly	2020100100	all-access	user
824	NEDD9	158	monthly	2020110100	all-access	user
825	NEDD9	97	monthly	2020120100	all-access	user
826	NEDD9	134	monthly	2021010100	all-access	user
827	NEDD9	132	monthly	2021020100	all-access	user
828	NEDD9	163	monthly	2021030100	all-access	user
829	NEDD9	159	monthly	2021040100	all-access	user
830	NEDD9	127	monthly	2021050100	all-access	user
831	NEDD9	159	monthly	2021060100	all-access	user
832	NEDD9	87	monthly	2021070100	all-access	user
833	NEDD9	74	monthly	2021080100	all-access	user
834	NEDD9	96	monthly	2021090100	all-access	user
835	NEDD9	67	monthly	2021100100	all-access	user
836	CSRP3	163	monthly	2015070100	all-access	user
837	CSRP3	135	monthly	2015080100	all-access	user
838	CSRP3	190	monthly	2015090100	all-access	user
839	CSRP3	214	monthly	2015100100	all-access	user
840	CSRP3	174	monthly	2015110100	all-access	user
841	CSRP3	116	monthly	2015120100	all-access	user
842	CSRP3	140	monthly	2016010100	all-access	user
843	CSRP3	127	monthly	2016020100	all-access	user
844	CSRP3	146	monthly	2016030100	all-access	user
845	CSRP3	164	monthly	2016040100	all-access	user
846	CSRP3	176	monthly	2016050100	all-access	user
847	CSRP3	148	monthly	2016060100	all-access	user
848	CSRP3	131	monthly	2016070100	all-access	user
849	CSRP3	143	monthly	2016080100	all-access	user
850	CSRP3	143	monthly	2016090100	all-access	user
851	CSRP3	140	monthly	2016100100	all-access	user
852	CSRP3	154	monthly	2016110100	all-access	user
853	CSRP3	181	monthly	2016120100	all-access	user
854	CSRP3	144	monthly	2017010100	all-access	user
855	CSRP3	123	monthly	2017020100	all-access	user
856	CSRP3	179	monthly	2017030100	all-access	user
857	CSRP3	141	monthly	2017040100	all-access	user
858	CSRP3	132	monthly	2017050100	all-access	user
859	CSRP3	114	monthly	2017060100	all-access	user
860	CSRP3	102	monthly	2017070100	all-access	user
861	CSRP3	97	monthly	2017080100	all-access	user
862	CSRP3	143	monthly	2017090100	all-access	user
863	CSRP3	138	monthly	2017100100	all-access	user
864	CSRP3	130	monthly	2017110100	all-access	user
865	CSRP3	143	monthly	2017120100	all-access	user
866	CSRP3	149	monthly	2018010100	all-access	user
867	CSRP3	88	monthly	2018020100	all-access	user
868	CSRP3	160	monthly	2018030100	all-access	user
869	CSRP3	105	monthly	2018040100	all-access	user
870	CSRP3	132	monthly	2018050100	all-access	user
871	CSRP3	151	monthly	2018060100	all-access	user
872	CSRP3	143	monthly	2018070100	all-access	user
873	CSRP3	419	monthly	2018080100	all-access	user
874	CSRP3	156	monthly	2018090100	all-access	user
875	CSRP3	161	monthly	2018100100	all-access	user
876	CSRP3	106	monthly	2018110100	all-access	user
877	CSRP3	106	monthly	2018120100	all-access	user
878	CSRP3	193	monthly	2019010100	all-access	user
879	CSRP3	315	monthly	2019020100	all-access	user
880	CSRP3	173	monthly	2019030100	all-access	user
881	CSRP3	175	monthly	2019040100	all-access	user
882	CSRP3	129	monthly	2019050100	all-access	user
883	CSRP3	117	monthly	2019060100	all-access	user
884	CSRP3	128	monthly	2019070100	all-access	user
885	CSRP3	146	monthly	2019080100	all-access	user
886	CSRP3	234	monthly	2019090100	all-access	user
887	CSRP3	127	monthly	2019100100	all-access	user
888	CSRP3	156	monthly	2019110100	all-access	user
889	CSRP3	145	monthly	2019120100	all-access	user
890	CSRP3	166	monthly	2020010100	all-access	user
891	CSRP3	159	monthly	2020020100	all-access	user
892	CSRP3	167	monthly	2020030100	all-access	user
893	CSRP3	196	monthly	2020040100	all-access	user
894	CSRP3	149	monthly	2020050100	all-access	user
895	CSRP3	153	monthly	2020060100	all-access	user
896	CSRP3	132	monthly	2020070100	all-access	user
897	CSRP3	122	monthly	2020080100	all-access	user
898	CSRP3	118	monthly	2020090100	all-access	user
899	CSRP3	185	monthly	2020100100	all-access	user
900	CSRP3	128	monthly	2020110100	all-access	user
901	CSRP3	148	monthly	2020120100	all-access	user
902	CSRP3	136	monthly	2021010100	all-access	user
903	CSRP3	102	monthly	2021020100	all-access	user
904	CSRP3	124	monthly	2021030100	all-access	user
905	CSRP3	111	monthly	2021040100	all-access	user
906	CSRP3	150	monthly	2021050100	all-access	user
907	CSRP3	124	monthly	2021060100	all-access	user
908	CSRP3	102	monthly	2021070100	all-access	user
909	CSRP3	76	monthly	2021080100	all-access	user
910	CSRP3	86	monthly	2021090100	all-access	user
911	CSRP3	110	monthly	2021100100	all-access	user
912	N-alpha-acetyltransferase_10	78	monthly	2015070100	all-access	user
913	N-alpha-acetyltransferase_10	74	monthly	2015080100	all-access	user
914	N-alpha-acetyltransferase_10	79	monthly	2015090100	all-access	user
915	N-alpha-acetyltransferase_10	80	monthly	2015100100	all-access	user
916	N-alpha-acetyltransferase_10	80	monthly	2015110100	all-access	user
917	N-alpha-acetyltransferase_10	97	monthly	2015120100	all-access	user
918	N-alpha-acetyltransferase_10	101	monthly	2016010100	all-access	user
919	N-alpha-acetyltransferase_10	80	monthly	2016020100	all-access	user
920	N-alpha-acetyltransferase_10	99	monthly	2016030100	all-access	user
921	N-alpha-acetyltransferase_10	106	monthly	2016040100	all-access	user
922	N-alpha-acetyltransferase_10	92	monthly	2016050100	all-access	user
923	N-alpha-acetyltransferase_10	80	monthly	2016060100	all-access	user
924	N-alpha-acetyltransferase_10	76	monthly	2016070100	all-access	user
925	N-alpha-acetyltransferase_10	103	monthly	2016080100	all-access	user
926	N-alpha-acetyltransferase_10	93	monthly	2016090100	all-access	user
927	N-alpha-acetyltransferase_10	122	monthly	2016100100	all-access	user
928	N-alpha-acetyltransferase_10	97	monthly	2016110100	all-access	user
929	N-alpha-acetyltransferase_10	96	monthly	2016120100	all-access	user
930	N-alpha-acetyltransferase_10	81	monthly	2017010100	all-access	user
931	N-alpha-acetyltransferase_10	112	monthly	2017020100	all-access	user
932	N-alpha-acetyltransferase_10	132	monthly	2017030100	all-access	user
933	N-alpha-acetyltransferase_10	103	monthly	2017040100	all-access	user
934	N-alpha-acetyltransferase_10	108	monthly	2017050100	all-access	user
935	N-alpha-acetyltransferase_10	81	monthly	2017060100	all-access	user
936	N-alpha-acetyltransferase_10	62	monthly	2017070100	all-access	user
937	N-alpha-acetyltransferase_10	102	monthly	2017080100	all-access	user
938	N-alpha-acetyltransferase_10	89	monthly	2017090100	all-access	user
939	N-alpha-acetyltransferase_10	115	monthly	2017100100	all-access	user
940	N-alpha-acetyltransferase_10	108	monthly	2017110100	all-access	user
941	N-alpha-acetyltransferase_10	168	monthly	2017120100	all-access	user
942	N-alpha-acetyltransferase_10	141	monthly	2018010100	all-access	user
943	N-alpha-acetyltransferase_10	51	monthly	2018020100	all-access	user
944	N-alpha-acetyltransferase_10	119	monthly	2018030100	all-access	user
945	N-alpha-acetyltransferase_10	129	monthly	2018040100	all-access	user
946	N-alpha-acetyltransferase_10	101	monthly	2018050100	all-access	user
947	N-alpha-acetyltransferase_10	69	monthly	2018060100	all-access	user
948	N-alpha-acetyltransferase_10	92	monthly	2018070100	all-access	user
949	N-alpha-acetyltransferase_10	100	monthly	2018080100	all-access	user
950	N-alpha-acetyltransferase_10	107	monthly	2018090100	all-access	user
951	N-alpha-acetyltransferase_10	112	monthly	2018100100	all-access	user
952	N-alpha-acetyltransferase_10	124	monthly	2018110100	all-access	user
953	N-alpha-acetyltransferase_10	90	monthly	2018120100	all-access	user
954	N-alpha-acetyltransferase_10	95	monthly	2019010100	all-access	user
955	N-alpha-acetyltransferase_10	106	monthly	2019020100	all-access	user
956	N-alpha-acetyltransferase_10	147	monthly	2019030100	all-access	user
957	N-alpha-acetyltransferase_10	105	monthly	2019040100	all-access	user
958	N-alpha-acetyltransferase_10	90	monthly	2019050100	all-access	user
959	N-alpha-acetyltransferase_10	109	monthly	2019060100	all-access	user
960	N-alpha-acetyltransferase_10	72	monthly	2019070100	all-access	user
961	N-alpha-acetyltransferase_10	114	monthly	2019080100	all-access	user
962	N-alpha-acetyltransferase_10	193	monthly	2019090100	all-access	user
963	N-alpha-acetyltransferase_10	141	monthly	2019100100	all-access	user
964	N-alpha-acetyltransferase_10	128	monthly	2019110100	all-access	user
965	N-alpha-acetyltransferase_10	150	monthly	2019120100	all-access	user
966	N-alpha-acetyltransferase_10	127	monthly	2020010100	all-access	user
967	N-alpha-acetyltransferase_10	148	monthly	2020020100	all-access	user
968	N-alpha-acetyltransferase_10	140	monthly	2020030100	all-access	user
969	N-alpha-acetyltransferase_10	121	monthly	2020040100	all-access	user
970	N-alpha-acetyltransferase_10	108	monthly	2020050100	all-access	user
971	N-alpha-acetyltransferase_10	65	monthly	2020060100	all-access	user
972	N-alpha-acetyltransferase_10	73	monthly	2020070100	all-access	user
973	N-alpha-acetyltransferase_10	154	monthly	2020080100	all-access	user
974	N-alpha-acetyltransferase_10	72	monthly	2020090100	all-access	user
975	N-alpha-acetyltransferase_10	111	monthly	2020100100	all-access	user
976	N-alpha-acetyltransferase_10	134	monthly	2020110100	all-access	user
977	N-alpha-acetyltransferase_10	104	monthly	2020120100	all-access	user
978	N-alpha-acetyltransferase_10	81	monthly	2021010100	all-access	user
979	N-alpha-acetyltransferase_10	87	monthly	2021020100	all-access	user
980	N-alpha-acetyltransferase_10	93	monthly	2021030100	all-access	user
981	N-alpha-acetyltransferase_10	61	monthly	2021040100	all-access	user
982	N-alpha-acetyltransferase_10	71	monthly	2021050100	all-access	user
983	N-alpha-acetyltransferase_10	61	monthly	2021060100	all-access	user
984	N-alpha-acetyltransferase_10	62	monthly	2021070100	all-access	user
985	N-alpha-acetyltransferase_10	45	monthly	2021080100	all-access	user
986	N-alpha-acetyltransferase_10	84	monthly	2021090100	all-access	user
987	N-alpha-acetyltransferase_10	66	monthly	2021100100	all-access	user
988	NAA15	40	monthly	2015070100	all-access	user
989	NAA15	70	monthly	2015080100	all-access	user
990	NAA15	61	monthly	2015090100	all-access	user
991	NAA15	69	monthly	2015100100	all-access	user
992	NAA15	48	monthly	2015110100	all-access	user
993	NAA15	49	monthly	2015120100	all-access	user
994	NAA15	41	monthly	2016010100	all-access	user
995	NAA15	55	monthly	2016020100	all-access	user
996	NAA15	52	monthly	2016030100	all-access	user
997	NAA15	48	monthly	2016040100	all-access	user
998	NAA15	37	monthly	2016050100	all-access	user
999	NAA15	53	monthly	2016060100	all-access	user
1000	NAA15	43	monthly	2016070100	all-access	user
1001	NAA15	48	monthly	2016080100	all-access	user
1002	NAA15	28	monthly	2016090100	all-access	user
1003	NAA15	43	monthly	2016100100	all-access	user
1004	NAA15	53	monthly	2016110100	all-access	user
1005	NAA15	59	monthly	2016120100	all-access	user
1006	NAA15	58	monthly	2017010100	all-access	user
1007	NAA15	48	monthly	2017020100	all-access	user
1008	NAA15	53	monthly	2017030100	all-access	user
1009	NAA15	45	monthly	2017040100	all-access	user
1010	NAA15	62	monthly	2017050100	all-access	user
1011	NAA15	53	monthly	2017060100	all-access	user
1012	NAA15	48	monthly	2017070100	all-access	user
1013	NAA15	53	monthly	2017080100	all-access	user
1014	NAA15	51	monthly	2017090100	all-access	user
1015	NAA15	62	monthly	2017100100	all-access	user
1016	NAA15	45	monthly	2017110100	all-access	user
1017	NAA15	66	monthly	2017120100	all-access	user
1018	NAA15	72	monthly	2018010100	all-access	user
1019	NAA15	37	monthly	2018020100	all-access	user
1020	NAA15	42	monthly	2018030100	all-access	user
1021	NAA15	66	monthly	2018040100	all-access	user
1022	NAA15	65	monthly	2018050100	all-access	user
1023	NAA15	77	monthly	2018060100	all-access	user
1024	NAA15	61	monthly	2018070100	all-access	user
1025	NAA15	68	monthly	2018080100	all-access	user
1026	NAA15	83	monthly	2018090100	all-access	user
1027	NAA15	82	monthly	2018100100	all-access	user
1028	NAA15	53	monthly	2018110100	all-access	user
1029	NAA15	61	monthly	2018120100	all-access	user
1030	NAA15	41	monthly	2019010100	all-access	user
1031	NAA15	56	monthly	2019020100	all-access	user
1032	NAA15	87	monthly	2019030100	all-access	user
1033	NAA15	42	monthly	2019040100	all-access	user
1034	NAA15	61	monthly	2019050100	all-access	user
1035	NAA15	51	monthly	2019060100	all-access	user
1036	NAA15	92	monthly	2019070100	all-access	user
1037	NAA15	49	monthly	2019080100	all-access	user
1038	NAA15	83	monthly	2019090100	all-access	user
1039	NAA15	58	monthly	2019100100	all-access	user
1040	NAA15	42	monthly	2019110100	all-access	user
1041	NAA15	45	monthly	2019120100	all-access	user
1042	NAA15	57	monthly	2020010100	all-access	user
1043	NAA15	88	monthly	2020020100	all-access	user
1044	NAA15	106	monthly	2020030100	all-access	user
1045	NAA15	59	monthly	2020040100	all-access	user
1046	NAA15	55	monthly	2020050100	all-access	user
1047	NAA15	53	monthly	2020060100	all-access	user
1048	NAA15	56	monthly	2020070100	all-access	user
1049	NAA15	60	monthly	2020080100	all-access	user
1050	NAA15	67	monthly	2020090100	all-access	user
1051	NAA15	70	monthly	2020100100	all-access	user
1052	NAA15	124	monthly	2020110100	all-access	user
1053	NAA15	61	monthly	2020120100	all-access	user
1054	NAA15	72	monthly	2021010100	all-access	user
1055	NAA15	99	monthly	2021020100	all-access	user
1056	NAA15	79	monthly	2021030100	all-access	user
1057	NAA15	87	monthly	2021040100	all-access	user
1058	NAA15	53	monthly	2021050100	all-access	user
1059	NAA15	49	monthly	2021060100	all-access	user
1060	NAA15	58	monthly	2021070100	all-access	user
1061	NAA15	58	monthly	2021080100	all-access	user
1062	NAA15	28	monthly	2021090100	all-access	user
1063	NAA15	50	monthly	2021100100	all-access	user
1064	IFNA2	266	monthly	2015070100	all-access	user
1065	IFNA2	244	monthly	2015080100	all-access	user
1066	IFNA2	293	monthly	2015090100	all-access	user
1067	IFNA2	297	monthly	2015100100	all-access	user
1068	IFNA2	273	monthly	2015110100	all-access	user
1069	IFNA2	264	monthly	2015120100	all-access	user
1070	IFNA2	383	monthly	2016010100	all-access	user
1071	IFNA2	257	monthly	2016020100	all-access	user
1072	IFNA2	322	monthly	2016030100	all-access	user
1073	IFNA2	334	monthly	2016040100	all-access	user
1074	IFNA2	337	monthly	2016050100	all-access	user
1075	IFNA2	328	monthly	2016060100	all-access	user
1076	IFNA2	315	monthly	2016070100	all-access	user
1077	IFNA2	342	monthly	2016080100	all-access	user
1078	IFNA2	327	monthly	2016090100	all-access	user
1079	IFNA2	339	monthly	2016100100	all-access	user
1080	IFNA2	434	monthly	2016110100	all-access	user
1081	IFNA2	351	monthly	2016120100	all-access	user
1082	IFNA2	374	monthly	2017010100	all-access	user
1083	IFNA2	399	monthly	2017020100	all-access	user
1084	IFNA2	451	monthly	2017030100	all-access	user
1085	IFNA2	433	monthly	2017040100	all-access	user
1086	IFNA2	532	monthly	2017050100	all-access	user
1087	IFNA2	387	monthly	2017060100	all-access	user
1088	IFNA2	350	monthly	2017070100	all-access	user
1089	IFNA2	376	monthly	2017080100	all-access	user
1090	IFNA2	386	monthly	2017090100	all-access	user
1091	IFNA2	505	monthly	2017100100	all-access	user
1092	IFNA2	586	monthly	2017110100	all-access	user
1093	IFNA2	413	monthly	2017120100	all-access	user
1094	IFNA2	455	monthly	2018010100	all-access	user
1095	IFNA2	402	monthly	2018020100	all-access	user
1096	IFNA2	434	monthly	2018030100	all-access	user
1097	IFNA2	446	monthly	2018040100	all-access	user
1098	IFNA2	525	monthly	2018050100	all-access	user
1099	IFNA2	404	monthly	2018060100	all-access	user
1100	IFNA2	368	monthly	2018070100	all-access	user
1101	IFNA2	361	monthly	2018080100	all-access	user
1102	IFNA2	379	monthly	2018090100	all-access	user
1103	IFNA2	442	monthly	2018100100	all-access	user
1104	IFNA2	434	monthly	2018110100	all-access	user
1105	IFNA2	405	monthly	2018120100	all-access	user
1106	IFNA2	431	monthly	2019010100	all-access	user
1107	IFNA2	432	monthly	2019020100	all-access	user
1108	IFNA2	490	monthly	2019030100	all-access	user
1109	IFNA2	508	monthly	2019040100	all-access	user
1110	IFNA2	411	monthly	2019050100	all-access	user
1111	IFNA2	327	monthly	2019060100	all-access	user
1112	IFNA2	342	monthly	2019070100	all-access	user
1113	IFNA2	369	monthly	2019080100	all-access	user
1114	IFNA2	526	monthly	2019090100	all-access	user
1115	IFNA2	2281	monthly	2019100100	all-access	user
1116	IFNA2	430	monthly	2019110100	all-access	user
1117	IFNA2	345	monthly	2019120100	all-access	user
1118	IFNA2	414	monthly	2020010100	all-access	user
1119	IFNA2	433	monthly	2020020100	all-access	user
1120	IFNA2	3574	monthly	2020030100	all-access	user
1121	IFNA2	1566	monthly	2020040100	all-access	user
1122	IFNA2	873	monthly	2020050100	all-access	user
1123	IFNA2	539	monthly	2020060100	all-access	user
1124	IFNA2	454	monthly	2020070100	all-access	user
1125	IFNA2	457	monthly	2020080100	all-access	user
1126	IFNA2	497	monthly	2020090100	all-access	user
1127	IFNA2	643	monthly	2020100100	all-access	user
1128	IFNA2	715	monthly	2020110100	all-access	user
1129	IFNA2	637	monthly	2020120100	all-access	user
1130	IFNA2	665	monthly	2021010100	all-access	user
1131	IFNA2	605	monthly	2021020100	all-access	user
1132	IFNA2	736	monthly	2021030100	all-access	user
1133	IFNA2	743	monthly	2021040100	all-access	user
1134	IFNA2	525	monthly	2021050100	all-access	user
1135	IFNA2	652	monthly	2021060100	all-access	user
1136	IFNA2	472	monthly	2021070100	all-access	user
1137	IFNA2	468	monthly	2021080100	all-access	user
1138	IFNA2	469	monthly	2021090100	all-access	user
1139	IFNA2	497	monthly	2021100100	all-access	user
1140	ERCC4	180	monthly	2015070100	all-access	user
1141	ERCC4	210	monthly	2015080100	all-access	user
1142	ERCC4	235	monthly	2015090100	all-access	user
1143	ERCC4	256	monthly	2015100100	all-access	user
1144	ERCC4	259	monthly	2015110100	all-access	user
1145	ERCC4	223	monthly	2015120100	all-access	user
1146	ERCC4	215	monthly	2016010100	all-access	user
1147	ERCC4	241	monthly	2016020100	all-access	user
1148	ERCC4	234	monthly	2016030100	all-access	user
1149	ERCC4	216	monthly	2016040100	all-access	user
1150	ERCC4	260	monthly	2016050100	all-access	user
1151	ERCC4	222	monthly	2016060100	all-access	user
1152	ERCC4	206	monthly	2016070100	all-access	user
1153	ERCC4	227	monthly	2016080100	all-access	user
1154	ERCC4	214	monthly	2016090100	all-access	user
1155	ERCC4	220	monthly	2016100100	all-access	user
1156	ERCC4	266	monthly	2016110100	all-access	user
1157	ERCC4	219	monthly	2016120100	all-access	user
1158	ERCC4	253	monthly	2017010100	all-access	user
1159	ERCC4	219	monthly	2017020100	all-access	user
1160	ERCC4	284	monthly	2017030100	all-access	user
1161	ERCC4	229	monthly	2017040100	all-access	user
1162	ERCC4	280	monthly	2017050100	all-access	user
1163	ERCC4	176	monthly	2017060100	all-access	user
1164	ERCC4	287	monthly	2017070100	all-access	user
1165	ERCC4	247	monthly	2017080100	all-access	user
1166	ERCC4	218	monthly	2017090100	all-access	user
1167	ERCC4	216	monthly	2017100100	all-access	user
1168	ERCC4	277	monthly	2017110100	all-access	user
1169	ERCC4	234	monthly	2017120100	all-access	user
1170	ERCC4	246	monthly	2018010100	all-access	user
1171	ERCC4	218	monthly	2018020100	all-access	user
1172	ERCC4	267	monthly	2018030100	all-access	user
1173	ERCC4	229	monthly	2018040100	all-access	user
1174	ERCC4	224	monthly	2018050100	all-access	user
1175	ERCC4	216	monthly	2018060100	all-access	user
1176	ERCC4	209	monthly	2018070100	all-access	user
1177	ERCC4	213	monthly	2018080100	all-access	user
1178	ERCC4	179	monthly	2018090100	all-access	user
1179	ERCC4	238	monthly	2018100100	all-access	user
1180	ERCC4	291	monthly	2018110100	all-access	user
1181	ERCC4	233	monthly	2018120100	all-access	user
1182	ERCC4	284	monthly	2019010100	all-access	user
1183	ERCC4	232	monthly	2019020100	all-access	user
1184	ERCC4	273	monthly	2019030100	all-access	user
1185	ERCC4	267	monthly	2019040100	all-access	user
1186	ERCC4	281	monthly	2019050100	all-access	user
1187	ERCC4	231	monthly	2019060100	all-access	user
1188	ERCC4	197	monthly	2019070100	all-access	user
1189	ERCC4	226	monthly	2019080100	all-access	user
1190	ERCC4	306	monthly	2019090100	all-access	user
1191	ERCC4	358	monthly	2019100100	all-access	user
1192	ERCC4	337	monthly	2019110100	all-access	user
1193	ERCC4	239	monthly	2019120100	all-access	user
1194	ERCC4	253	monthly	2020010100	all-access	user
1195	ERCC4	261	monthly	2020020100	all-access	user
1196	ERCC4	260	monthly	2020030100	all-access	user
1197	ERCC4	287	monthly	2020040100	all-access	user
1198	ERCC4	197	monthly	2020050100	all-access	user
1199	ERCC4	153	monthly	2020060100	all-access	user
1200	ERCC4	120	monthly	2020070100	all-access	user
1201	ERCC4	158	monthly	2020080100	all-access	user
1202	ERCC4	172	monthly	2020090100	all-access	user
1203	ERCC4	220	monthly	2020100100	all-access	user
1204	ERCC4	209	monthly	2020110100	all-access	user
1205	ERCC4	190	monthly	2020120100	all-access	user
1206	ERCC4	182	monthly	2021010100	all-access	user
1207	ERCC4	238	monthly	2021020100	all-access	user
1208	ERCC4	182	monthly	2021030100	all-access	user
1209	ERCC4	226	monthly	2021040100	all-access	user
1210	ERCC4	164	monthly	2021050100	all-access	user
1211	ERCC4	176	monthly	2021060100	all-access	user
1212	ERCC4	172	monthly	2021070100	all-access	user
1213	ERCC4	135	monthly	2021080100	all-access	user
1214	ERCC4	146	monthly	2021090100	all-access	user
1215	ERCC4	140	monthly	2021100100	all-access	user
1216	ERCC1	841	monthly	2015070100	all-access	user
1217	ERCC1	696	monthly	2015080100	all-access	user
1218	ERCC1	1009	monthly	2015090100	all-access	user
1219	ERCC1	1097	monthly	2015100100	all-access	user
1220	ERCC1	1103	monthly	2015110100	all-access	user
1221	ERCC1	1014	monthly	2015120100	all-access	user
1222	ERCC1	1005	monthly	2016010100	all-access	user
1223	ERCC1	991	monthly	2016020100	all-access	user
1224	ERCC1	1045	monthly	2016030100	all-access	user
1225	ERCC1	964	monthly	2016040100	all-access	user
1226	ERCC1	1100	monthly	2016050100	all-access	user
1227	ERCC1	930	monthly	2016060100	all-access	user
1228	ERCC1	814	monthly	2016070100	all-access	user
1229	ERCC1	915	monthly	2016080100	all-access	user
1230	ERCC1	1023	monthly	2016090100	all-access	user
1231	ERCC1	1076	monthly	2016100100	all-access	user
1232	ERCC1	1142	monthly	2016110100	all-access	user
1233	ERCC1	1054	monthly	2016120100	all-access	user
1234	ERCC1	1077	monthly	2017010100	all-access	user
1235	ERCC1	892	monthly	2017020100	all-access	user
1236	ERCC1	1201	monthly	2017030100	all-access	user
1237	ERCC1	1065	monthly	2017040100	all-access	user
1238	ERCC1	1024	monthly	2017050100	all-access	user
1239	ERCC1	939	monthly	2017060100	all-access	user
1240	ERCC1	843	monthly	2017070100	all-access	user
1241	ERCC1	821	monthly	2017080100	all-access	user
1242	ERCC1	954	monthly	2017090100	all-access	user
1243	ERCC1	1038	monthly	2017100100	all-access	user
1244	ERCC1	1038	monthly	2017110100	all-access	user
1245	ERCC1	982	monthly	2017120100	all-access	user
1246	ERCC1	1055	monthly	2018010100	all-access	user
1247	ERCC1	951	monthly	2018020100	all-access	user
1248	ERCC1	1002	monthly	2018030100	all-access	user
1249	ERCC1	954	monthly	2018040100	all-access	user
1250	ERCC1	951	monthly	2018050100	all-access	user
1251	ERCC1	762	monthly	2018060100	all-access	user
1252	ERCC1	828	monthly	2018070100	all-access	user
1253	ERCC1	808	monthly	2018080100	all-access	user
1254	ERCC1	1153	monthly	2018090100	all-access	user
1255	ERCC1	1094	monthly	2018100100	all-access	user
1256	ERCC1	941	monthly	2018110100	all-access	user
1257	ERCC1	932	monthly	2018120100	all-access	user
1258	ERCC1	1097	monthly	2019010100	all-access	user
1259	ERCC1	932	monthly	2019020100	all-access	user
1260	ERCC1	1023	monthly	2019030100	all-access	user
1261	ERCC1	980	monthly	2019040100	all-access	user
1262	ERCC1	882	monthly	2019050100	all-access	user
1263	ERCC1	728	monthly	2019060100	all-access	user
1264	ERCC1	736	monthly	2019070100	all-access	user
1265	ERCC1	671	monthly	2019080100	all-access	user
1266	ERCC1	792	monthly	2019090100	all-access	user
1267	ERCC1	961	monthly	2019100100	all-access	user
1268	ERCC1	964	monthly	2019110100	all-access	user
1269	ERCC1	874	monthly	2019120100	all-access	user
1270	ERCC1	720	monthly	2020010100	all-access	user
1271	ERCC1	688	monthly	2020020100	all-access	user
1272	ERCC1	745	monthly	2020030100	all-access	user
1273	ERCC1	866	monthly	2020040100	all-access	user
1274	ERCC1	707	monthly	2020050100	all-access	user
1275	ERCC1	576	monthly	2020060100	all-access	user
1276	ERCC1	544	monthly	2020070100	all-access	user
1277	ERCC1	530	monthly	2020080100	all-access	user
1278	ERCC1	601	monthly	2020090100	all-access	user
1279	ERCC1	640	monthly	2020100100	all-access	user
1280	ERCC1	705	monthly	2020110100	all-access	user
1281	ERCC1	580	monthly	2020120100	all-access	user
1282	ERCC1	561	monthly	2021010100	all-access	user
1283	ERCC1	619	monthly	2021020100	all-access	user
1284	ERCC1	755	monthly	2021030100	all-access	user
1285	ERCC1	616	monthly	2021040100	all-access	user
1286	ERCC1	696	monthly	2021050100	all-access	user
1287	ERCC1	674	monthly	2021060100	all-access	user
1288	ERCC1	482	monthly	2021070100	all-access	user
1289	ERCC1	466	monthly	2021080100	all-access	user
1290	ERCC1	1455	monthly	2021090100	all-access	user
1291	ERCC1	680	monthly	2021100100	all-access	user
1292	MYL2	262	monthly	2015070100	all-access	user
1293	MYL2	225	monthly	2015080100	all-access	user
1294	MYL2	322	monthly	2015090100	all-access	user
1295	MYL2	335	monthly	2015100100	all-access	user
1296	MYL2	238	monthly	2015110100	all-access	user
1297	MYL2	250	monthly	2015120100	all-access	user
1298	MYL2	285	monthly	2016010100	all-access	user
1299	MYL2	285	monthly	2016020100	all-access	user
1300	MYL2	367	monthly	2016030100	all-access	user
1301	MYL2	358	monthly	2016040100	all-access	user
1302	MYL2	370	monthly	2016050100	all-access	user
1303	MYL2	412	monthly	2016060100	all-access	user
1304	MYL2	349	monthly	2016070100	all-access	user
1305	MYL2	314	monthly	2016080100	all-access	user
1306	MYL2	387	monthly	2016090100	all-access	user
1307	MYL2	405	monthly	2016100100	all-access	user
1308	MYL2	419	monthly	2016110100	all-access	user
1309	MYL2	433	monthly	2016120100	all-access	user
1310	MYL2	450	monthly	2017010100	all-access	user
1311	MYL2	393	monthly	2017020100	all-access	user
1312	MYL2	551	monthly	2017030100	all-access	user
1313	MYL2	471	monthly	2017040100	all-access	user
1314	MYL2	432	monthly	2017050100	all-access	user
1315	MYL2	373	monthly	2017060100	all-access	user
1316	MYL2	394	monthly	2017070100	all-access	user
1317	MYL2	388	monthly	2017080100	all-access	user
1318	MYL2	382	monthly	2017090100	all-access	user
1319	MYL2	489	monthly	2017100100	all-access	user
1320	MYL2	430	monthly	2017110100	all-access	user
1321	MYL2	383	monthly	2017120100	all-access	user
1322	MYL2	480	monthly	2018010100	all-access	user
1323	MYL2	427	monthly	2018020100	all-access	user
1324	MYL2	517	monthly	2018030100	all-access	user
1325	MYL2	459	monthly	2018040100	all-access	user
1326	MYL2	494	monthly	2018050100	all-access	user
1327	MYL2	458	monthly	2018060100	all-access	user
1328	MYL2	603	monthly	2018070100	all-access	user
1329	MYL2	539	monthly	2018080100	all-access	user
1330	MYL2	497	monthly	2018090100	all-access	user
1331	MYL2	591	monthly	2018100100	all-access	user
